insee,nom,score,reseau,n_manquants,parametres_manquants
76210,DAMPIERRE-SAINT-NICOLAS,0.0,VALLEE DE BETHUNE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
58094,DAMPIERRE-SOUS-BOUHY,0.0,SAINT AMAND,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
19068,DAMPNIAT,0.0,BLAGOUR,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
25193,DAMPRICHARD,0.0,S MAICHE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
27196,DAMPS (LES),0.0,PONT DE L'ARCHE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
54153,DAMPVITOUX,0.0,RESEAU SOIRON SERVICE SUD,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
85078,DAMVIX,0.2946,RESERVOIR DE LA BALINGUE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
80233,DANCOURT-POPINCOURT,0.0,GUERBIGNY UDI,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
28126,DANCY,0.0,SECTEUR BONNEVAL,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
14218,DANESTAL,0.0,PLATEAU D'HEULAND,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
72112,DANGEUL,0.0,ROUESSE FONTAINE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
67085,DANGOLSHEIM,0.0,SDEA-SECTEUR DU KRONTHAL,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
50159,DANGY,0.189,CHAPELLE S/VIRE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
25195,DANNEMARIE-SUR-CRETE,0.0,SIEVO PUITS SAINT VIT,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
80234,DAOURS,0.0,CORBIE-VILLERMONT UDI,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
19069,DARAZAC,0.536,PUY DU BASSIN - BASSIGNAC,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
33148,DARDENAC,0.0,ARVEYRES,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
88125,DARNEY-AUX-CHENES,0.0,SDE FROIDE-FONTAINE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
27201,DAUBEUF-LA-CAMPAGNE,0.0,CANAPPEVILLE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
27202,DAUBEUF-PRES-VATTEVILLE,0.0,AMFREVILLE LES CHAMPS,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
33149,DAUBEZE,0.0,SAINT BRICE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
67087,DAUENDORF,0.0,SDEA-SECTEUR DE HOCHFELDEN -MOMMENHEIM,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
09105,DAUMAZAN-SUR-ARIZE,0.0,SMDEA ARIZE PAR LES BORDES,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
47079,DAUSSE,0.2039,LOT AMONT PENNE  MOUNET,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
31160,DAUX,0.1376,SIE GIROU HERS SAVE CADOURS,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
71169,DAVAYE,0.0,MBA LA BARGE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
80236,DAVENESCOURT,0.0,GUERBIGNY UDI,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
72114,DEHAULT,0.0,LE PERCHE SARTHOIS TANNERIE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
60195,DELINCOURT,0.0,REGION DE TRIE CHATEAU,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
55149,DELUT,0.0,RESEAU SOURCE FONDS DE VAUX,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
71170,DEMIGNY,0.0,BASSE DHEUNE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
81079,DENAT,0.5203,SYNDICAT DU DADOU,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
03096,DENEUILLE-LES-CHANTELLE,0.6779,RESEAU SIOULE ET BOUBLE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
03097,DENEUILLE-LES-MINES,0.2595,RESEAU LA MITTE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
62266,DENIER,0.0,LIGNEREUIL,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
71171,DENNEVY,0.0,VALLEE DE LA DHEUNE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
88129,DERBAMONT,0.0,DERBAMONT,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
86093,DERCE,0.0,BAS LOUDUNAIS SCEVOLLES,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
02261,DERCY,0.0,SIAEP D'ERLON,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
53091,DESERTINES,0.1029,VIEUVY,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
57173,DESSELING,0.3298,LANGUIMBERG,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
88130,DESTORD,0.0,SDE NONZEVILLE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
57174,DESTRY,0.1309,RODALBE 2,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
21228,DETAIN-ET-BRUANT,0.0,"CC GEVREY ET NUITS, R. MTS GIBRIAÇOIS",5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
71172,DETTEY,0.6949,CHARBONNAT,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
67089,DETTWILLER,0.5261,SDEA-SECTEUR SAVERNE - MARMOUTIER NORD,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
02262,DEUILLET,0.0,SIAEP DE SINCENY,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
14224,DEUX-JUMEAUX,0.0,ASNIERES,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
65155,DEVEZE,0.5079,BAROUSSE-COMMINGES,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
47080,DEVILLAC,0.0,BRAME- SOURCE VERGT DE BIRON,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
80239,DEVISE,0.0,ATHIES UDI,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
71173,DEVROUZE,0.0,CHALON SUD EST,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
31161,DEYME,0.1403,SICOVAL PSSE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
77157,DHUISY,0.0,COULOMBS EN VALOIS - CDC PDO,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
02458,DHUYS ET MORIN-EN-BRIE,0.0,UDI DE LA BRIE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
21229,DIANCEY,0.5282,"SIAEP DE LIERNAIS,R. PRINCIPAL",5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
71175,DICONNE,0.0,BRESSE NORD,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
68071,DIEFMATTEN,0.0,S.I.A.E.P. AMMERTZWILLER BALSCHWILL,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
69075,DIEME,0.0,REGION DE TARARE PRINCIPALE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
82048,DIEUPENTALE,0.0,GRISOLLES (UDI),5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
57178,DIFFEMBACH-LES-HELLIMER,0.0762,HELLIMER-FREMESTROFF,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
39197,DIGNA,0.0,ST.-AMOUR COLIGNY - SECT. ANDELOT,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
88133,DIGNONVILLE,0.0,SDE NOMEXY,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
67096,DIMBSTHAL,0.37,SDEA -SECTEUR-REINHARDSMUNSTER,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
59174,DIMECHAUX,0.0,SOLRE LE CHATEAU,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
59175,DIMONT,0.0,SOLRE LE CHATEAU,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
74101,DINGY-EN-VUACHE,0.0,DINGY- CHEF LIEU - RACLAZ,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
87056,DINSAC,0.2092,BEISSAT,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
67098,DINSHEIM-SUR-BRUCHE,0.0,SECTEUR MOLSHEIM-MUTZIG COM COM MOLSHEIM-MUTZIG,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
36065,DIOU,0.0,REUILLY DIOU,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
16120,DIRAC,0.0,TOUVRE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
29045,DIRINON,0.6276,PONT-AR-BLED,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
89141,DISSANGIS,0.6168,TPM ST-AGNAN,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
64199,DIUSSE,0.2381,REGION DE GARLIN 2,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
60198,DIVES,0.0,LA DIVETTE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
51210,DIZY,0.0,CCGVM AY,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
64201,DOGNEN,0.2386,SYNDICAT DE NAVARRENX,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
02265,DOHIS,0.0,SIAEP DE LA VALLEE DE LA BRUNE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
24151,DOISSAT,0.0,BELVES FONGAUFFIE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
42085,DOIZIEUX,0.479,SI DORLAY,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
88137,DOLAINCOURT,0.0,RESEAU REMOVILLE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
10126,DOLANCOURT,0.0,VENDEUVRE SUR BARSE - ARGANCON RESEAU,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
54158,DOLCOURT,0.0,TRAMONT,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
02266,DOLIGNON,0.0,SIAEP DE ROZOY SUR SERRE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
47081,DOLMAYRAC,0.0,SUD DU LOT -  MADAILLAN,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
57180,DOLVING,0.4917,BERTHELMING 2,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
35097,DOMALAIN,0.2906,EAU PORTES BRETAGNE_BILLERIE_GUERCHE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
80242,DOMART-SUR-LA-LUCE,0.0,BERTEAUCOURT LES THENNES UDI,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
30103,DOMAZAN,0.0,DOMAZAN ESTEZARGUES,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
88139,DOMBASLE-EN-XAINTOIS,0.0,RESEAU BAUDRICOURT,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
55156,DOMBRAS,0.0,RESEAU SOURCE FONDS DE VAUX,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
88141,DOMBROT-SUR-VAIR,0.0,SDE BULGNEVILLE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
30104,DOMESSARGUES,0.0,DOMESSARGUES,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
54160,DOMEVRE-EN-HAYE,0.0,RESEAU EAU SOURCE DE VILCEY,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
54161,DOMEVRE-SUR-VEZOUZE,0.3885,S.I.E DE L'AULNOYE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
64202,DOMEZAIN-BERRAUTE,0.0,PAYS DE MIXE-BIDACHE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
60200,DOMFRONT,0.0,TRICOT,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
80244,DOMINOIS,0.0,MACHY UDI,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
35099,DOMLOUP,0.3242,EAU PORTES BRETAGNE_PLESSIS BEUCHER_CHATEAUGIRON,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
52170,DOMMARIEN,0.0,S.I.E. DE LA HAUTE VINGEANNE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
69076,DOMMARTIN,0.0,VAL D'AZERGUES,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
88147,DOMMARTIN-AUX-BOIS,0.3615,SDE BOLON,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
54166,DOMMARTIN-LA-CHAUSSEE,0.0,RESEAU SOIRON SERVICE SUD,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
71177,DOMMARTIN-LES-CUISEAUX,0.0,CANTON DE CUISEAUX-BAS SERVICE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
54168,DOMMARTIN-SOUS-AMANCE,0.0,C.C. DU GRAND COURONNE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
02267,DOMMIERS,0.0,UDI DU NADON,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
60201,DOMPIERRE,0.0,FERRIERES,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
55160,DOMPIERRE-AUX-BOIS,0.0,UD SUD PLAINE DE LA WOEVRE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
80247,DOMPIERRE-BECQUINCOURT,0.0,MORCHAIN UDI,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
21232,DOMPIERRE-EN-MORVAN,0.6004,"SESAM, R. DE CHENESAINT",5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
71178,DOMPIERRE-LES-ORMES,0.6469,BRIONNAIS-VINDECY,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
71179,DOMPIERRE-SOUS-SANVIGNES,0.5681,BOURBINCE OUDRACHE-VENDENESSE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
80248,DOMPIERRE-SUR-AUTHIE,0.0,GUESCHART BOUFFLERS UDI,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
17141,DOMPIERRE-SUR-CHARENTE,0.0,R. SUD DE CHANIERS,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
25203,DOMPREL,0.0,SIEHL HAUT SERVICE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
54169,DOMPRIX,0.0,SIE DE PIENNES (54),5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
80249,DOMQUEUR,0.0,COULONVILLERS UDI,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
55162,DOMREMY-LA-CANNE,0.0,RESEAU SOURCE BRASSERIE N°2 (55),5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
01147,DOMSURE,0.0,BSR SALAVRE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
88155,DOMVALLIER,0.0,RESEAU VAL D'AROL,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
59670,DON,0.0,LOOS,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
88156,DONCIERES,0.4664,SDE REGION RAMBERVILLERS,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
55163,DONCOURT-AUX-TEMPLIERS,0.0,UD NORD PLAINE DE LA WOEVRE / VAL DE MEUSE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
54171,DONCOURT-LES-CONFLANS,0.0,RESEAU SOIRON SERVICE NORD,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
52174,DONCOURT-SUR-MEUSE,0.0,SYN. INTERCOMMUNAL DU NORD BASSIGNY,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
03103,DONJON (LE),0.6603,RESEAU LOIRE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
14226,DONNAY,0.0,SAINT OMER,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
10128,DONNEMENT,0.0,LES QUATRE VALLEES RESEAU,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
67100,DONNENHEIM,0.0,SDEA-SECTEUR DE HOCHFELDEN -MOMMENHEIM,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
51216,DONTRIEN,0.0,CUGR SECTEUR DONTRIEN,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
33152,DONZAC,0.0,SAINT BRICE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
71181,DONZY-LE-PERTUIS,0.0,GROSNE ET GUYE-PONT D'EPINET,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
90035,DORANS,0.4197,SUD AGGLOMERATION,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
87059,DORAT (LE),0.2092,BEISSAT,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
63139,DORE-L'EGLISE,0.3912,ARLANC (RESEAU COMMUNAL),5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
02269,DORENGT,0.0714,UDI D'ENGLANCOURT,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
24153,DORNAC (LA),0.0,CAUSSE DE TERRASSON(COLY),5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
66062,DORRES,0.2137,LA SOLANE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
67102,DOSSENHEIM-KOCHERSBERG,0.0,SDEA - SECTEUR KOCHERSBERG-CENTRE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
27203,DOUAINS,0.0,DOUAINS,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
72120,DOUCELLES,0.0,ROUESSE FONTAINE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
24154,DOUCHAPT,0.0,TOCANE SAINT APRE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
02270,DOUCHY,0.0,UDI DE FORESTE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
76219,DOUDEVILLE,0.0,ST PIERRE DE BENOUVILLE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
47083,DOUDRAC,0.0,BRAME- SOURCE VERGT DE BIRON,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
72121,DOUILLET,0.0,SILLE LE GUILLAUME,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
59180,DOULIEU (LE),0.0,LA GORGUE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
64203,DOUMY,0.0521,LUY ET GABAS OUEST,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
62275,DOURIEZ,0.0,MOURIEZ,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
59181,DOURLERS,0.0,AVESNES SUR HELPE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
81082,DOURN (LE),0.1796,SYNDICAT VALENCE - VALDERIES,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
08144,DOUX,0.0,AMAGNE ET COMMUNES EST RETHELOIS,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
79108,DOUX,0.2554,GATINE CEBRON,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
16121,DOUZAT,0.0,NOUERE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
50166,DOVILLE,0.13,LA HAYE DU PUITS OUEST,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
03104,DOYET,0.2595,RESEAU LA MITTE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
69077,DRACE,0.0,VALLEE D'ARDIERES PRINCIPALE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
71182,DRACY-LE-FORT,0.0,SUD OUEST DE CHALON,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
71183,DRACY-LES-COUCHES,0.2027,SAINT EMILAND,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
71184,DRACY-SAINT-LOUP,0.4565,LE TERNIN,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
50167,DRAGEY-RONTHON,0.3627,MONTVIRON,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
21233,DRAMBON,0.0,SIAEP DE MAGNY SAINT MEDARD,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
02271,DRAVEGNY,0.0,UDI DE FERE EN TARDENOIS,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
21234,DREE,0.0,"CC OUCHE MONTAGNE, R. DE DREE",5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
31163,DREMIL-LAFAGE,0.1629,TM PRODUCTION TOULOUSE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
09106,DREUILHE,0.2403,SAEP PAYS D'OLMES,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
